margin,trigger,latency_ms,market,n_opp,n_filled,shares,pnl,markout
0.01,carnet,500,btc-updown-5m-1790419200,38,32,1421.52,102.85100371999998,94.86640371999998
0.01,carnet,500,btc-updown-5m-1790419500,19,17,850.0,-120.3346,-27.084600000000002
0.01,carnet,500,btc-updown-5m-1790419800,23,22,982.17,-313.72123607,-47.19598607000002
0.01,carnet,500,btc-updown-5m-1790420100,23,22,924.47,-163.18212757999996,-17.028477579999972
0.01,carnet,500,btc-updown-5m-1790420400,47,45,1927.29,-194.06309656000008,-238.26134656
0.01,carnet,500,btc-updown-5m-1790420700,50,47,2165.86,185.81652492,-15.500375080000008
0.01,carnet,500,btc-updown-5m-1790421000,37,36,1542.88,-712.4641282400002,-41.26092824000001
0.01,carnet,500,btc-updown-5m-1790421300,15,14,540.0,-5.1053500000000005,-1.5053500000000142
0.01,carnet,500,btc-updown-5m-1790421600,11,11,379.04,,-17.324686040000003
0.01,carnet,500,eth-updown-5m-1790418900,58,42,1604.0,-555.552181,-52.812181000000024
0.01,carnet,500,eth-updown-5m-1790419200,131,117,4410.31,298.13635333999997,8.36870333999995
0.01,carnet,500,eth-updown-5m-1790419500,48,31,1026.0,-63.427613999999984,-7.382613999999995
0.01,carnet,500,eth-updown-5m-1790419800,70,60,1908.18,-470.3874714399999,-55.391171439999994
0.01,carnet,500,eth-updown-5m-1790420100,42,37,1722.49,415.25140547999996,-57.28204452
0.01,carnet,500,eth-updown-5m-1790420400,67,66,2585.8,422.32007559999994,135.4288756
0.01,carnet,500,eth-updown-5m-1790420700,75,65,2490.0,237.96775725,-81.47949275
0.01,carnet,500,eth-updown-5m-1790421000,41,39,1623.3,-302.534434,9.615065999999977
0.01,carnet,500,eth-updown-5m-1790421300,30,24,672.04,79.79197806000002,-8.731821940000021
0.01,carnet,500,eth-updown-5m-1790421600,19,12,560.0,-48.77058000000002,-14.670580000000013
0.01,carnet,750,btc-updown-15m-1790419500,30,21,971.6,-92.47393000000001,-68.93193000000001
0.01,carnet,750,btc-updown-15m-1790420400,102,93,4122.57,-1003.9297648000002,-185.58381480000003
0.01,carnet,750,btc-updown-5m-1790418900,41,33,1362.75,-26.92016050000001,-51.19516050000001
0.01,carnet,750,btc-updown-5m-1790419200,38,30,1232.72,59.72852500000002,108.317925
0.01,carnet,750,btc-updown-5m-1790419500,19,18,866.18,-127.30866223999999,-28.10916224
0.01,carnet,750,btc-updown-5m-1790419800,23,22,831.28,-168.58213775999997,-44.30573776
0.01,carnet,750,btc-updown-5m-1790420100,23,19,822.41,-209.20154457999996,-27.353894580000002
0.01,carnet,750,btc-updown-5m-1790420400,47,44,1947.0,-229.07337900000005,-252.948379
0.01,carnet,750,btc-updown-5m-1790420700,50,46,2288.92,84.88624063999998,-23.24875936000004
0.01,carnet,750,btc-updown-5m-1790421000,37,36,1643.44,-792.8492131200002,-32.87761312000002
0.01,carnet,750,btc-updown-5m-1790421300,15,14,450.03,7.46213241,2.8543824099999906
0.01,carnet,750,btc-updown-5m-1790421600,11,11,443.0,,-27.71104304
0.01,carnet,750,eth-updown-5m-1790418900,58,43,1745.32,-573.96495136,-33.12275136000003
0.01,carnet,750,eth-updown-5m-1790419200,131,115,4134.5,-72.58554265000004,44.615557349999946
0.01,carnet,750,eth-updown-5m-1790419500,48,36,1287.0,-83.982384,-10.90738399999999
0.01,carnet,750,eth-updown-5m-1790419800,70,63,2032.07,-582.2379172199999,-43.64286722
0.01,carnet,750,eth-updown-5m-1790420100,42,36,1608.2,426.54083039999995,-48.158169599999994
0.01,carnet,750,eth-updown-5m-1790420400,67,66,2774.75,325.04966444999997,121.62341445000001
0.01,carnet,750,eth-updown-5m-1790420700,75,63,2621.7,126.51189562000002,-68.87030438
0.01,carnet,750,eth-updown-5m-1790421000,41,38,1760.51,-351.75031852,5.110731479999981
0.01,carnet,750,eth-updown-5m-1790421300,30,19,550.76,95.16489692000002,-11.208503080000023
0.01,carnet,750,eth-updown-5m-1790421600,19,12,539.48,-43.15901664000001,-13.881216640000014
0.01,carnet,1000,btc-updown-15m-1790419500,30,21,982.51,-96.30499648,-70.09004648
0.01,carnet,1000,btc-updown-15m-1790420400,102,93,3524.01,-870.2328113900003,-156.51966139000004
0.01,carnet,1000,btc-updown-5m-1790418900,41,29,1186.74,-23.62435948000001,-44.67435948000001
0.01,carnet,1000,btc-updown-5m-1790419200,38,26,1185.0,45.86435499999999,110.63935499999998
0.01,carnet,1000,btc-updown-5m-1790419500,19,18,900.0,-135.50275000000002,-29.502750000000002
0.01,carnet,1000,btc-updown-5m-1790419800,23,22,862.26,-255.17531619999997,-54.73141620000002
0.01,carnet,1000,btc-updown-5m-1790420100,23,17,705.71,-150.87627004999996,-27.43862004999999
0.01,carnet,1000,btc-updown-5m-1790420400,47,43,2015.0,-320.7847200000001,-305.85972000000004
0.01,carnet,1000,btc-updown-5m-1790420700,50,46,2203.34,49.12224921999999,-34.71765078000004
0.01,carnet,1000,btc-updown-5m-1790421000,37,35,1650.0,-776.6070900000002,-30.15709000000001
0.01,carnet,1000,btc-updown-5m-1790421300,15,13,465.0,-9.928045,-6.553045000000013
0.01,carnet,1000,btc-updown-5m-1790421600,11,11,434.92,,-27.524638999999997
0.01,carnet,1000,eth-updown-5m-1790418900,58,37,1361.0,-446.01343399999996,-16.318434000000025
0.01,carnet,1000,eth-updown-5m-1790419200,131,114,4633.01,123.22911351000005,29.743263509999956
0.01,carnet,1000,eth-updown-5m-1790419500,48,33,1365.0,-70.57284099999998,-12.537840999999988
0.01,carnet,1000,eth-updown-5m-1790419800,70,59,2189.47,-530.7167360399999,-58.047786040000005
0.01,carnet,1000,eth-updown-5m-1790420100,42,34,1410.8,516.2591068,-26.04339319999999
0.01,carnet,1000,eth-updown-5m-1790420400,67,65,2594.03,479.10048368999986,200.12033368999997
0.01,carnet,1000,eth-updown-5m-1790420700,75,61,2390.95,208.40780020000003,-38.51144980000001
0.01,carnet,1000,eth-updown-5m-1790421000,41,37,1621.0,-286.17246700000004,30.872532999999976
0.01,carnet,1000,eth-updown-5m-1790421300,30,21,720.44,169.46648428000003,-6.397715720000024
0.01,carnet,1000,eth-updown-5m-1790421600,19,13,570.0,-62.226810000000015,-15.576810000000014
0.01,carnet,2000,btc-updown-15m-1790419500,30,21,970.58,-124.70989908,-86.91159908
0.01,carnet,2000,btc-updown-15m-1790420400,102,91,4232.33,-830.6054461400004,-237.07429614
0.01,carnet,2000,btc-updown-5m-1790418900,41,30,1308.9,-17.720152000000013,-61.72015200000001
0.01,carnet,2000,btc-updown-5m-1790419200,38,24,1064.31,7.51516253999997,71.96951253999998
0.01,carnet,2000,btc-updown-5m-1790419500,19,18,765.0,-99.14582,-36.770820000000015
0.01,carnet,2000,btc-updown-5m-1790419800,23,22,1070.0,-358.53845999999993,-89.98846
0.01,carnet,2000,btc-updown-5m-1790420100,23,17,850.0,-192.90795,-66.15794999999999
0.01,carnet,2000,btc-updown-5m-1790420400,47,42,1942.56,-250.41459796000007,-266.57339796
0.01,carnet,2000,btc-updown-5m-1790420700,50,46,1996.53,87.85949556,-24.438254440000026
0.01,carnet,2000,btc-updown-5m-1790421000,37,35,1544.09,-690.1845930800002,-20.099343080000015
0.01,carnet,2000,btc-updown-5m-1790421300,15,13,471.0,-27.107925,-1.5129250000000116
0.01,carnet,2000,btc-updown-5m-1790421600,11,11,500.2,,-34.9447874
0.01,carnet,2000,eth-updown-5m-1790418900,58,39,1212.92,-392.49096264,-14.349762639999994
0.01,carnet,2000,eth-updown-5m-1790419200,131,101,3739.54,112.27021331000003,106.90861330999994
0.01,carnet,2000,eth-updown-5m-1790419500,48,27,1173.31,-20.196020429999997,-0.6098704299999962
0.01,carnet,2000,eth-updown-5m-1790419800,70,52,1881.69,-425.84884867999995,18.227101319999974
0.01,carnet,2000,eth-updown-5m-1790420100,42,37,1311.92,385.70506624999996,2.347766250000008
0.01,carnet,2000,eth-updown-5m-1790420400,67,63,2310.55,68.99246089999998,63.30721089999997
0.01,carnet,2000,eth-updown-5m-1790420700,75,56,2205.48,265.84311655999994,-10.980783440000032
0.01,carnet,2000,eth-updown-5m-1790421000,41,24,1119.0,-145.632,53.672999999999995
0.01,carnet,2000,eth-updown-5m-1790421300,30,22,1053.33,207.13532462999999,18.320074630000004
0.01,carnet,2000,eth-updown-5m-1790421600,19,14,615.0,-102.13287000000001,-20.457870000000014
0.01,carnet,5000,btc-updown-15m-1790419500,30,17,654.81,22.988416910000005,-49.17553309
0.01,carnet,5000,btc-updown-15m-1790420400,102,86,2759.57,-54.47345620999987,-135.58390621
0.01,carnet,5000,btc-updown-5m-1790418900,41,31,1450.38,-19.851935649999987,-42.183135650000004
0.01,carnet,5000,btc-updown-5m-1790419200,38,19,915.25,-20.152404490000006,49.27664551000001
0.01,carnet,5000,btc-updown-5m-1790419500,19,18,900.0,-138.62945,-46.629449999999984
0.01,carnet,5000,btc-updown-5m-1790419800,23,22,1100.0,-368.1098499999999,-116.60984999999992
0.01,carnet,5000,btc-updown-5m-1790420100,23,17,850.0,-188.10395000000003,-114.85394999999998
0.01,carnet,5000,btc-updown-5m-1790420400,47,42,1950.0,-227.23653000000002,-216.43653
0.01,carnet,5000,btc-updown-5m-1790420700,50,42,1690.55,291.43534295999996,-112.81850703999999
0.01,carnet,5000,btc-updown-5m-1790421000,37,18,752.94,-286.51633111999996,-16.317831120000022
0.01,carnet,5000,btc-updown-5m-1790421300,15,12,560.0,74.90012000000002,-13.599880000000004
0.01,carnet,5000,btc-updown-5m-1790421600,11,10,399.21,,-14.75720074
0.01,carnet,5000,eth-updown-5m-1790418900,58,35,1069.0,-408.027052,-27.217052000000024
0.01,carnet,5000,eth-updown-5m-1790419200,131,103,3543.35,183.4851226,204.30657260000004
0.01,carnet,5000,eth-updown-5m-1790419500,48,17,826.0,-11.36634999999999,11.083650000000013
